problem_id,source_id,language,gold_answer,extracted_answer,is_correct,extraction_method,question,generated_response,finish_reason,prompt_tokens,completion_tokens,total_tokens,status,error,auto_is_correct,adjudicated_is_correct,adjudication_changed,adjudication_reason
167,7100,darija,25600,25600,1,explicit_final,كريم كيكتب 160 كلمة كل 3 دقايق، وكيخدم 480 دقيقة ف النهار. شحال من كلمة يقدر يكتب ف نهار د الخدمة؟,"Karim writes \(160\) words every \(3\) minutes.  
His writing rate is  

\[
\frac{160\text{ words}}{3\text{ min}} = \frac{160}{3}\text{ words/min}.
\]

He works \(480\) minutes in a day, so the total number of words he can write is  

\[
\frac{160}{3}\times 480 = \frac{160 \times 480}{3}= \frac{76\,800}{3}=25\,600.
\]

\[
\boxed{25\,600}
\]

FINAL ANSWER: 25600",stop,139,488,627,success,,1,1,0,
168,903,darija,119,119,1,explicit_final,مريم مسلفة الفلوس لشي ناس. صاحبتها كترد ليها 5 دراهم فالنهار، خوها كيعطيها 8 دراهم فالنهار، وولد عمها كيعطيها 4 دراهم فالنهار. شحال د الفلوس غادي تجمع من هنا لـ 7 أيام؟,"**Reasoning**

- Maryam receives each day:
  - From her friend: 5 dirhams  
  - From her brother: 8 dirhams  
  - From her cousin: 4 dirhams  

- Total received per day = 5 + 8 + 4 = **17 dirhams**.

- Over 7 days the amount collected is:
  \[
  17 \text{ dirhams/day} \times 7 \text{ days} = 119 \text{ dirhams}
  \]

**FINAL ANSWER: 119**",stop,174,420,594,success,,1,1,0,
168,903,english,119,119,1,explicit_final,"Margaux owns a money lending company. Her friend pays her $5 per day, her brother $8 per day, and her cousin $4 per day. How much money will she collect after 7 days?","The three people each pay a fixed amount each day:

- Friend: \$5 per day  
- Brother: \$8 per day  
- Cousin: \$4 per day  

Total collected per day = \(5 + 8 + 4 = \$17\).

Over 7 days, the total amount collected is:
\[
17 \times 7 = 119.
\]

**FINAL ANSWER: 119**",stop,142,204,346,success,,1,1,0,
169,1258,english,1350,1350,1,explicit_final,"There have been 15 ""Where's Waldo?"" books published. Each book has 30 puzzles to find Waldo. The average person takes 3 minutes to find Waldo in a puzzle. How long would it take to find every Waldo?","Each book contains \(30\) puzzles, and there are \(15\) books:

\[
15 \times 30 = 450 \text{ puzzles}
\]

The average time to find Waldo in one puzzle is \(3\) minutes, so the total time is:

\[
450 \times 3 = 1350 \text{ minutes}
\]

Converting minutes to hours:

\[
1350 \div 60 = 22.5 \text{ hours}
\]

**FINAL ANSWER: 1350** (minutes, which is 22.5 hours).",stop,150,250,400,success,,1,1,0,
169,1258,darija,1350,1350,1,explicit_final,خرجو 15 كتاب ديال 'أين والي' (Where's Waldo). كل كتاب فيه 30 لغز باش تقلب على والي. الشخص العادي كايخصو 3 دقايق باش يلقى والي فكل لغز. شحال د الوقت غادي يخص باش تلقى 'والي' فكاع الألغاز؟,"The total number of puzzles is  

\(15 \text{ books} \times 30 \text{ puzzles per book} = 450 \text{ puzzles}\).

Each puzzle takes 3 minutes, so the total time is  

\(450 \times 3 = 1350 \text{ minutes}\).

**FINAL ANSWER: 1350**",stop,172,326,498,success,,1,1,0,
170,5180,darija,750,750,1,explicit_final,كاين 2000 طفل فمخيم صيفي. إيلا كان النص ديال الدراري غاديين يتدربو فكرة القدم، والربع ديال هادوك لي غاديين للكرة كايمشيو فالصباح، شحال من طفل غادي يمشي يلعب الكرة فالعشية؟,"The camp has 2000 children.

1. Half of them will train football:  
\(2000 \times \frac12 = 1000\) children.

2. A quarter of those football‑training children go in the morning:  
\(1000 \times \frac14 = 250\) children.

3. The remaining football‑training children will go in the evening:  
\(1000 - 250 = 750\) children.

**FINAL ANSWER: 750**",stop,169,390,559,success,,1,1,0,
170,5180,english,750,750,1,explicit_final,"There are 2,000 kids in camp. If half of the kids are going to soccer camp, and 1/4 of the kids going to soccer camp are going to soccer camp in the morning, how many kids are going to soccer camp in the afternoon?","The total number of kids is \(2000\).

1. Half of the kids go to soccer camp:  
\[
\frac{1}{2}\times 2000 = 1000 \text{ kids}
\]

2. One‑quarter of those soccer‑camp kids go in the morning:  
\[
\frac{1}{4}\times 1000 = 250 \text{ kids}
\]

3. The remaining soccer‑camp kids go in the afternoon:  
\[
1000 - 250 = 750 \text{ kids}
\]

**FINAL ANSWER: 750**",stop,153,323,476,success,,1,1,0,
171,1316,english,8,8,1,explicit_final,James and Lisa ordered 2 small pizzas. Each pizza has 6 slices. James ate 2/3 of all the slices. How many slices of pizza did James eat?,"The two pizzas contain  

\(2 \text{ pizzas} \times 6 \text{ slices per pizza} = 12\) slices in total.

James ate \(\frac{2}{3}\) of all the slices:

\[
\frac{2}{3} \times 12 = \frac{2 \times 12}{3} = \frac{24}{3} = 8.
\]

So James ate 8 slices.

**FINAL ANSWER: 8**",stop,135,159,294,success,,1,1,0,
171,1316,darija,8,8,1,explicit_final,جمال وليلى كوماندوا 2 بيتزات صغار. كل بيتزا مقطعة لـ 6 طراف. جمال كلا الثلثين (2/3) د الطراف كاملين. شحال من طرف كلا جمال؟,"Each pizza has 6 slices, so the two pizzas together have  

\(2 \times 6 = 12\) slices.

Jamal ate two‑thirds of all the slices:

\[
\frac{2}{3} \times 12 = \frac{24}{3} = 8.
\]

So Jamal ate **8 slices**.

**FINAL ANSWER: 8**",stop,151,327,478,success,,1,1,0,
172,6533,darija,50,50,1,explicit_final,توفيق كيحاول يشرب الما بزاف، وكيسجل شحال كيشرب. البارح شرب 48 كاس، وهادشي قل بـ 4% من داكشي اللي شرب والبارح (قبل بيومين). شحال شرب توفيق والبارح؟,"The statement says:

- Yesterday Tawfiq drank **48 glasses**.
- This amount is **4 % less** than what he drank the day before (two days ago).

Let \(x\) be the number of glasses he drank the day before.

\[
48 = x - 0.04x = 0.96x
\]

Solve for \(x\):

\[
x = \frac{48}{0.96} = 50
\]

So, two days ago Tawfiq drank **50 glasses**.

**FINAL ANSWER: 50**",stop,166,755,921,success,,1,1,0,
172,6533,english,50,50,1,explicit_final,"Tony tries to drink more water, so he has been tracking how much water he drinks. Yesterday, he drank 48 ounces of water, which is 4% less than what he drank two days ago. How much water did Tony drink two days ago?","Tony’s water intake two days ago can be found by undoing the 4 % reduction.

Let \(x\) be the amount (in ounces) he drank two days ago.

A 4 % reduction means he drank \(96\%\) of that amount yesterday:
\[
48 = 0.96 \times x
\]

Solve for \(x\):
\[
x = \frac{48}{0.96} = \frac{48}{96/100} = 48 \times \frac{100}{96} = 48 \times \frac{25}{24} = 2 \times 25 = 50.
\]

So, two days ago Tony drank **50 ounces** of water.

**FINAL ANSWER: 50**",stop,151,281,432,success,,1,1,0,
173,5615,english,9,9,1,explicit_final,"Kevin repairs phones at his job. At the beginning of the day, Kevin has 15 phones that need to be repaired. By the afternoon, Kevin has successfully repaired 3 of the 15 phones and a client has dropped off 6 more phones that need fixing. If a coworker of Kevin's offers to help him and fix half of the damaged phones, how many phones will each person need to repair?","Kevin starts the day with 15 phones to fix.  
He repairs 3, leaving \(15-3 = 12\) phones from the original batch.  
A client then adds 6 more phones, so the total phones now needing repair is  

\[
12 + 6 = 18.
\]

The coworker will handle half of these phones:

\[
\frac{18}{2}=9.
\]

Therefore the coworker will repair 9 phones, and Kevin will need to repair the remaining half, also 9 phones (in addition to the 3 he has already fixed).

**FINAL ANSWER: 9**",stop,182,539,721,success,,1,1,0,
173,5615,darija,9,9,1,explicit_final,كمال المعلم كيصوب التيليفونات. فالصباح كانو عندو 15 تيليفون خاصهم يتصوبو. فالعشية، كان ديجا صوب 3، ولكن جا واحد الكليان حط ليه 6 د التيليفونات خرين خاسرين. جا صاحبو فالخدمة بغا يعاونو وقاليه أنا غانصوب ليك النص د داكشي اللي بقى. شحال من تيليفون غادي يصوب كل واحد فيهم؟,"Kamel had 15 phones to fix.  
He already fixed 3, leaving \(15-3 = 12\).  
A client then gave him 6 more phones, so the remaining phones are \(12+6 = 18\).  

His friend says he will fix **half** of the remaining phones:  
\[
\frac{18}{2}=9
\]

Therefore each of them will fix 9 phones (Kamel will fix 9 more, adding to the 3 he already fixed).  

**FINAL ANSWER: 9**",stop,207,1070,1277,success,,1,1,0,
174,3490,darija,40,40,1,explicit_final,هشام عندو امتحان فيه 100 سؤال. دوز ساعتين وهو كيجاوب، وكل جواب خدا منو جوج دقايق. من بعد، عرف راسو ماعارفش الباقي ديال الأسئلة. شحال من سؤال خلا هشام بلا جواب فاش سلم الورقة؟,"Hicham spent 2 hours = 120 minutes answering questions.  
Each answer required 2 minutes, so the number of questions he answered is  

\[
\frac{120\text{ min}}{2\text{ min/question}} = 60\text{ questions}.
\]

The exam contains 100 questions, therefore the unanswered questions are  

\[
100 - 60 = 40.
\]

**FINAL ANSWER: 40**",stop,166,292,458,success,,1,1,0,
174,3490,english,40,40,1,explicit_final,"Grayson has 100 questions on a test. He answers some of the questions for 2 hours, taking two minutes for each answer, then realizes he doesn't know the rest of the questions. How many questions does Grayson leave unanswered when he submits his test?","Grayson spends 2 hours answering questions.  

- 2 hours = 120 minutes.  
- Each answer takes 2 minutes, so the number of questions he can answer is  

\[
\frac{120\text{ minutes}}{2\text{ minutes/question}} = 60\text{ questions}.
\]

Out of the 100 questions on the test, the unanswered ones are  

\[
100 - 60 = 40.
\]

**FINAL ANSWER: 40**",stop,152,272,424,success,,1,1,0,
175,4925,english,36,36,1,explicit_final,Bernie has a collection of 18 unique postcards. He decided to sell half his collection for $15 per postcard. After he has successfully sold his postcards he decided to spend all the earned money to buy new postcards for $5 each. How many postcards does Bernie have after all his transactions?,"Bernie starts with 18 postcards.  

1. **Sell half of them**  
   Half of 18 = 9 postcards.  
   Money earned = 9 postcards × \$15/postcard = \$135.

2. **Buy new postcards with the money**  
   Cost per new postcard = \$5.  
   Number of new postcards he can buy = \$135 ÷ \$5 = 27 postcards.

3. **Total postcards after the transactions**  
   - Remaining original postcards: 18 – 9 = 9  
   - New postcards bought: 27  

   Total = 9 + 27 = 36 postcards.

**FINAL ANSWER: 36**",stop,158,356,514,success,,1,1,0,
175,4925,darija,36,36,1,explicit_final,إبراهيم عندو مجموعة ديال 18 كارت-بوستال (بطاقة بريدية). قرر يبيع النص ديالهم بـ 15 درهم للوحدة. من بعد ما باعهم، خدا ديك الفلوس كاملة وشرا بيها كارت-بوستالات جداد، كل وحدة بـ 5 دراهم. شحال ولاو عندو د البطاقات فالمجموع؟,"Ibrahim started with 18 postcards.  

1. He sold half of them:  
\[
\frac{18}{2}=9 \text{ postcards}
\]  
At 15 dirhams each, he earned:  
\[
9 \times 15 = 135 \text{ dirhams}
\]

2. He used all 135 dirhams to buy new postcards, each costing 5 dirhams:  
\[
\frac{135}{5}=27 \text{ new postcards}
\]

3. He still has the 9 original postcards he didn’t sell.

Total postcards now:  
\[
9 + 27 = 36
\]

**FINAL ANSWER: 36**",stop,187,371,558,success,,1,1,0,
176,522,darija,3,3,1,explicit_final,واحد الموكة فالكوري كاتغوت 5 د المرات فالدقيقة. إيلا سمعنا الصداع ديال الغوات ناقص بـ 5 على 20 غوتة فالدقيقة خارج من الكوري، شحال من موكة كاتغوت؟,"**Reasoning**

1. One “موكة” (unit) coughs **5 times per minute**.  
2. We hear a total of **20 coughs per minute**.  
3. Out of those, **5 coughs per minute** are coming from outside the “كوري”.  
4. Therefore, the coughs that are actually produced **inside** the “كوري” are  

\[
20\;-\;5 = 15 \text{ coughs per minute}.
\]

5. Since each موكة contributes 5 coughs per minute, the number of موكة inside the كوري is  

\[
\frac{15\text{ coughs per minute}}{5\text{ coughs per موكة per minute}} = 3.
\]

**Final numeric answer**

FINAL ANSWER: 3",stop,159,795,954,success,,1,1,0,
176,522,english,3,3,1,explicit_final,"One barnyard owl makes 5 hoot sounds per minute.  If 5 less than 20 hoots per minute are heard coming out of the barn, how many Barnyard owls would this noise be coming from?","One owl produces \(5\) hoots per minute.  
The barn is heard making “5 less than 20” hoots per minute:

\[
20 - 5 = 15 \text{ hoots per minute}
\]

If each owl contributes \(5\) hoots per minute, the number of owls is

\[
\frac{15\ \text{hoots}}{5\ \text{hoots/owl}} = 3 \text{ owls}.
\]

**FINAL ANSWER: 3**",stop,145,261,406,success,,1,1,0,
177,3178,english,25550,25550,1,explicit_final,Isabel loves to run in the forest and she does it within a circuit that is 365 meters long. She runs the circuit 7 times in the morning and runs it 3 times in the afternoon. How many meters does Isabel run during a week?,"**Reasoning**

- Length of one circuit = 365 m.  
- Number of circuits per day = 7 (morning) + 3 (afternoon) = 10.  
- Distance run each day = 365 m × 10 = 3 650 m.  
- Number of days in a week = 7.  
- Total distance in a week = 3 650 m × 7 = 25 550 m.

**Final numeric answer**

FINAL ANSWER: 25550",stop,151,198,349,success,,1,1,0,
177,3178,darija,25550,25550,1,explicit_final,إيزابيل عزيز عليها تجري فالغابة فواحد السيركوي الطول ديالو 365 متر. كتجري السيركوي 7 المرات فالصباح و 3 المرات فالعشية. شحال من متر كتجري إيزابيل فالسيمانة؟,"إيزابيل تجري 7 مرات في الصباح و3 مرات في العشية، أي **10 دورات** في اليوم.  
طول كل دورة = 365 متر.

المسافة التي تقطعها في اليوم:
\(10 \times 365 = 3650\) متر.

في أسبوع (7 أيام):
\(3650 \times 7 = 25\,550\) متر.

**FINAL ANSWER: 25550**",stop,164,320,484,success,,1,1,0,
